iteration,local_auc,local_bce,local_ap,local_brier,global_auc,global_bce,global_ap,global_brier,symmetric_auc,symmetric_bce,symmetric_ap,symmetric_brier,residual_auc,residual_bce,residual_ap,residual_brier,delta_residual_minus_symmetric_auc,delta_residual_minus_symmetric_bce,delta_residual_minus_symmetric_ap,delta_residual_minus_symmetric_brier,delta_symmetric_minus_local_auc,delta_symmetric_minus_local_bce,delta_symmetric_minus_local_ap,delta_symmetric_minus_local_brier,delta_residual_minus_local_auc,delta_residual_minus_local_bce,delta_residual_minus_local_ap,delta_residual_minus_local_brier,delta_symmetric_minus_global_auc,delta_symmetric_minus_global_bce,delta_symmetric_minus_global_ap,delta_symmetric_minus_global_brier,delta_residual_minus_global_auc,delta_residual_minus_global_bce,delta_residual_minus_global_ap,delta_residual_minus_global_brier,delta_local_minus_global_auc,delta_local_minus_global_bce,delta_local_minus_global_ap,delta_local_minus_global_brier
6247,0.7162649838579106,0.6136933751315293,0.7221844786883349,0.2135415424435962,0.6326236015878745,0.6764509617412842,0.6103394107205851,0.24064239817760244,0.7204711929540513,0.6281947623239689,0.6954946684176321,0.21711748502060643,0.7356501214314279,0.5981380877831618,0.7426171136443313,0.20711458328427843,0.015178928477376674,-0.03005667454080707,0.04712244522669917,-0.010002901736328007,0.004206209096140667,0.014501387192439541,-0.02668981027070283,0.0035759425770102438,0.01938513757351734,-0.01555528734836753,0.020432634955996343,-0.006426959159317763,0.08784759136617681,-0.04825619941731529,0.08515525769704702,-0.023524913156996008,0.10302651984355349,-0.07831287395812236,0.1322777029237462,-0.033527814893324015,0.08364138227003615,-0.06275758660975483,0.11184506796774984,-0.02710085573400625
6248,0.6837953812184363,0.6381545550724678,0.6713493366022621,0.22456231442581145,0.641486638491698,0.6741440302682512,0.6140376781829068,0.23779159199282188,0.7153533520652129,0.6306204927481924,0.6995330243760463,0.21971738198180063,0.7249954867588448,0.6043143610695079,0.7203301181069159,0.21030412420119737,0.009642134693631954,-0.026306131678684563,0.020797093730869687,-0.009413257780603257,0.031557970846776584,-0.007534062324275337,0.028183687773784105,-0.004844932444010824,0.04120010554040854,-0.0338401940029599,0.04898078150465379,-0.014258190224614081,0.07386671357351493,-0.043523537520058775,0.08549534619313948,-0.018074210011021247,0.08350884826714688,-0.06982966919874334,0.10629243992400916,-0.027487467791624504,0.042308742726738346,-0.03598947519578344,0.05731165841935537,-0.013229277567010422
6249,0.7005162711684451,0.6237311664681362,0.6973352087444152,0.21827268388474347,0.6337606837606837,0.6675826759660171,0.6032556544545531,0.23722493001838169,0.7244757657801136,0.6283730147832116,0.6871470729317612,0.21662884101787688,0.7251287359983012,0.6077217291418107,0.7234117384413795,0.2112194153304025,0.0006529702181875541,-0.02065128564140095,0.036264665509618266,-0.0054094256874743785,0.023959494611668575,0.004641848315075414,-0.010188135812653987,-0.001643842866866585,0.02461246482985613,-0.016009437326325537,0.02607652969696428,-0.0070532685543409634,0.0907150820194299,-0.039209661182805444,0.08389141847720816,-0.020596089000504803,0.09136805223761746,-0.059860946824206396,0.12015608398682642,-0.02600551468797918,0.06675558740776133,-0.04385150949788086,0.09407955428986214,-0.018952246133638218
6250,0.6820454800512584,0.6392769141295133,0.6916639985841485,0.2242691446749623,0.6258061316901427,0.6975572421907327,0.6076243232338873,0.24802488825567,0.707310580258223,0.6369108452090422,0.6902009736069352,0.22199094779072126,0.712840950315406,0.618427122630332,0.7191324220865558,0.21542804798853432,0.005530370057182932,-0.018483722578710227,0.028931448479620592,-0.006562899802186939,0.025265100206964597,-0.002366068920471087,-0.0014630249772132897,-0.0022781968842410516,0.03079547026414753,-0.020849791499181314,0.027468423502407302,-0.00884109668642799,0.08150444856808037,-0.0606463969816905,0.08257665037304796,-0.02603394046494875,0.0870348186252633,-0.07913011956040072,0.11150809885266855,-0.03259684026713569,0.05623934836111577,-0.05828032806121941,0.08403967535026124,-0.0237557435807077
6251,0.68778535383876,0.6462471949858283,0.6931384533258859,0.22611164009972676,0.6397733189154552,0.6755584878378053,0.6578855280498783,0.240752124527754,0.7339500981216709,0.612465671093461,0.7472537786879643,0.21135573506761673,0.7216949016780808,0.6169200728964566,0.7361752435795501,0.21362412490332897,-0.012255196443590077,0.004454401802995611,-0.011078535108414167,0.002268389835712231,0.04616474428291084,-0.03378152389236733,0.054115325362078415,-0.014755905032110023,0.033909547839320764,-0.029327122089371715,0.04303679025366425,-0.012487515196397792,0.0941767792062157,-0.0630928167443443,0.08936825063808596,-0.029396389460137257,0.08192158276262562,-0.05863841494134869,0.07828971552967179,-0.027127999624425025,0.04801203492330486,-0.029311292851976978,0.03525292527600754,-0.014640484428027234
6252,0.6874275373277279,0.6377138001753527,0.7112221458194827,0.22464171765876767,0.6222892659468288,0.6982221243392721,0.6202626513769856,0.2485429490914554,0.7054638115113572,0.6400164606729605,0.6938005519082515,0.22250987394015684,0.7153414189073384,0.6149323905428843,0.7396898659502562,0.21461155857882303,0.009877607395981203,-0.025084070130076186,0.04588931404200469,-0.007898315361333813,0.018036274183629297,0.0023026604976077447,-0.017421593911231215,-0.002131843718610832,0.0279138815796105,-0.02278140963246844,0.028467720130773477,-0.010030159079944645,0.08317454556452841,-0.058205663666311636,0.07353790053126597,-0.026033075151298574,0.09305215296050962,-0.08328973379638782,0.11942721457327066,-0.03393139051263239,0.06513827138089912,-0.06050832416391938,0.09095949444249718,-0.023901231432687742
6253,0.723087004199096,0.626066480640272,0.7281045928944242,0.21774620253926819,0.5876541228703629,0.7134318441172932,0.5924755300885522,0.2557205042624687,0.7141752921982402,0.6280950723988263,0.7107627956526543,0.2182761482347917,0.7289496910856135,0.6083950343437422,0.7444043734500038,0.21066446125466054,0.014774398887373308,-0.019700038055084135,0.03364157779734944,-0.007611686980131149,-0.008911712000855831,0.002028591758554299,-0.017341797241769874,0.0005299456955235038,0.005862686886517476,-0.017671446296529836,0.01629978055557957,-0.0070817412846076455,0.12652116932787727,-0.08533677171846688,0.11828726556410207,-0.037444356027676984,0.14129556821525058,-0.10503680977355101,0.15192884336145152,-0.04505604300780813,0.1354328813287331,-0.08736536347702117,0.13562906280587195,-0.03797430172320049
6254,0.6954386483424462,0.6371093002635022,0.6837291815376005,0.22391741054251904,0.6500837397172553,0.6706906583504718,0.6099952627781341,0.23735982666116354,0.7128491207329688,0.6330174970836645,0.6879001838920915,0.2191476079569761,0.7188636027781882,0.6133328159578666,0.7138992020882429,0.21306275386324175,0.0060144820452193715,-0.01968468112579791,0.025999018196151358,-0.006084854093734354,0.017410472390522624,-0.004091803179837705,0.004171002354490971,-0.004769802585542937,0.023424954435741996,-0.023776484305635615,0.03017002055064233,-0.010854656679277291,0.0627653810157135,-0.03767316126680731,0.07790492111395741,-0.018212218704187433,0.06877986306093287,-0.05735784239260522,0.10390393931010877,-0.024297072797921787,0.04535490862519087,-0.033581358086969604,0.07373391875946644,-0.013442416118644496
6255,0.6999503241999583,0.6341197866595024,0.6770316357773823,0.22231813170206788,0.5905890504078645,0.6977159236201054,0.5442257459825198,0.24843123518119553,0.6959579585860698,0.6570241481960811,0.6478379829239896,0.2298193246284402,0.713216377326919,0.6196848261747095,0.6947438738693991,0.2157885418610819,0.017258418740849213,-0.03733932202137158,0.04690589094540942,-0.014030782767358307,-0.003992365613888493,0.02290436153657871,-0.029193652853392704,0.00750119292637233,0.01326605312696072,-0.01443496048479287,0.01771223809201672,-0.006529589840985978,0.10536890817820532,-0.040691775424024246,0.10361223694146982,-0.018611910552755323,0.12262732691905454,-0.07803109744539583,0.15051812788687924,-0.03264269332011363,0.10936127379209382,-0.06359613696060296,0.13280588979486252,-0.026113103479127653
6256,0.6722726928609282,0.6509617944693755,0.6919206042376171,0.22889991614270344,0.6360966008024832,0.6833824604642424,0.6075069604775089,0.2429613484641193,0.6974688974688974,0.6526287733770201,0.6912256710343739,0.2282520615270239,0.7116259116259116,0.6230996947414101,0.7331408463139166,0.21690387156216234,0.014157014157014203,-0.02952907863560994,0.041915175279542694,-0.01134818996486156,0.02519620460796923,0.0016669789076445563,-0.0006949332032432087,-0.0006478546156795384,0.03935321876498343,-0.027862099727965384,0.041220242076299485,-0.011996044580541099,0.061372296666414194,-0.03075368708722237,0.08371871055686508,-0.01470928693709539,0.0755293108234284,-0.06028276572283231,0.12563388583640778,-0.02605747690195695,0.036176092058444964,-0.032420665994866926,0.08441364376010829,-0.014061432321415851
6257,0.7041978373036393,0.6232197714108664,0.7173047801581882,0.21826439819775584,0.6552154077751348,0.6667440624527001,0.6428113262164192,0.2367497460969759,0.7445846404890775,0.6002295877874934,0.7543360049079577,0.20643212742861616,0.7507871663161765,0.5863025218611801,0.7755934444869796,0.20216358571433413,0.006202525827099015,-0.013927065926313209,0.02125743957902193,-0.004268541714282037,0.04038680318543819,-0.022990183623373017,0.0370312247497695,-0.011832270769139674,0.046589329012537206,-0.036917249549686226,0.05828866432879143,-0.01610081248342171,0.0893692327139427,-0.06651447466520677,0.11152467869153848,-0.030317618668359747,0.09557175854104172,-0.08044154059151998,0.1327821182705604,-0.034586160382641784,0.04898242952850451,-0.04352429104183375,0.07449345394176898,-0.018485347899220073
6258,0.7059157700490312,0.626290531993242,0.7054327208056639,0.21979751138466128,0.6362947768686629,0.6718188268139014,0.6018435928604733,0.2383982896734199,0.7280484364157662,0.6231571470971963,0.7130650574511352,0.21598384860208322,0.7366295310645284,0.5948659290656214,0.7424318651254691,0.20623325439674764,0.008581094648762222,-0.02829121803157486,0.02936680767433386,-0.009750594205335583,0.022132666366735054,-0.0031333848960457544,0.00763233664547136,-0.0038136627825780534,0.030713761015497276,-0.031424602927620615,0.03699914431980522,-0.013564256987913637,0.09175365954710335,-0.0486616797167051,0.11122146459066196,-0.022414441071336666,0.10033475419586557,-0.07695289774827996,0.14058827226499582,-0.03216503527667225,0.0696209931803683,-0.04552829482065934,0.1035891279451906,-0.018600778288758613
6259,0.6854857875272033,0.6433430131523814,0.6967229759865009,0.2257341900908724,0.6344303662265183,0.6865482903059048,0.6083835929600027,0.2450008861250768,0.7104660943403783,0.6299987587422893,0.6962065072688932,0.21904364915328692,0.7103352514719822,0.6237172696477641,0.7191099344688413,0.21689454289844087,-0.00013084286839615267,-0.0062814890945251944,0.02290342719994809,-0.002149106254846045,0.02498030681317498,-0.013344254410092127,-0.0005164687176076876,-0.006690540937585476,0.024849463944778827,-0.01962574350461732,0.022386958482340402,-0.008839647192431521,0.07603572811386006,-0.05654953156361553,0.08782291430889055,-0.025957236971789893,0.0759048852454639,-0.06283102065814072,0.11072634150883864,-0.028106343226635938,0.05105542130068508,-0.0432052771535234,0.08833938302649824,-0.019266696034204417
6260,0.6727186253072923,0.6359729979296024,0.7093371990482259,0.2244469623405526,0.6233900357014911,0.6963572693197764,0.6359378461865965,0.24847510525410724,0.695079618031106,0.6526989094917819,0.7066130328617427,0.22783983991031379,0.6899628160940838,0.6321095069680807,0.7338288904966419,0.2228648613113819,-0.005116801937022131,-0.020589402523701228,0.0272158576348992,-0.004974978598931895,0.022360992723813644,0.016725911562179507,-0.00272416618648319,0.0033928775697611713,0.017244190786791513,-0.0038634909615217206,0.02449169144841601,-0.0015821010291707238,0.07168958232961486,-0.043658359827994486,0.07067518667514616,-0.020635265343793452,0.06657278039259273,-0.06424776235169571,0.09789104431004536,-0.025610243942725347,0.04932858960580122,-0.060384271390173994,0.07339935286162935,-0.024028142913554623
6261,0.7132695475858573,0.6228870348118976,0.7208502591076896,0.21792279863024816,0.6541705740717274,0.6607900214710491,0.633012414168955,0.2340147205507344,0.729958180205297,0.6161714582891656,0.7225916696444721,0.2136494235675953,0.7421974401216576,0.5939279922016057,0.7503321303241735,0.2050259445655532,0.012239259916360545,-0.022243466087559893,0.027740460679701373,-0.008623479002042106,0.01668863261943976,-0.006715576522731914,0.0017414105367824506,-0.004273375062652851,0.028927892535800304,-0.028959042610291807,0.029481871216483824,-0.012896854064694957,0.07578760613356961,-0.04461856318188351,0.08957925547551704,-0.020365296983139103,0.08802686604993015,-0.0668620292694434,0.11731971615521841,-0.02898877598518121,0.05909897351412985,-0.037902986659151594,0.08783784493873459,-0.016091921920486252
6262,0.7012108069034064,0.6276550677160913,0.7294792845909572,0.21973896175968224,0.6702100194916676,0.6696934624444945,0.6783589685992384,0.2372726067337056,0.7238792291109993,0.6200381437906615,0.7417141040440698,0.21490955999673836,0.7289754611522028,0.6057073019957039,0.7597754271316459,0.20977935921791088,0.005096232041203463,-0.014330841794957583,0.01806132308757613,-0.005130200778827476,0.02266842220759291,-0.007616923925429786,0.012234819453112555,-0.004829401762943886,0.027764654248796372,-0.02194776572038737,0.030296142540688686,-0.009959602541771362,0.05366920961933175,-0.04965531865383299,0.0633551354448314,-0.022363046736967235,0.05876544166053521,-0.06398616044879057,0.08141645853240753,-0.02749324751579471,0.03100078741173884,-0.042038394728403206,0.051120315991718845,-0.01753364497402335
6263,0.7080800016613172,0.6281604773215566,0.7074679017382495,0.22042271808087693,0.6702077338938742,0.6539053813117373,0.6025056343775175,0.23101418474832075,0.751439231548417,0.5969431519890966,0.7213005155752173,0.20433228338239773,0.7579575948739129,0.5808835609285908,0.7524094089421853,0.1989119143961061,0.006518363325495935,-0.016059591060505807,0.031108893366967982,-0.0054203689862916404,0.043359229887099726,-0.03121732533245991,0.013832613836967877,-0.016090434698479206,0.04987759321259566,-0.04727691639296572,0.04494150720393586,-0.021510803684770846,0.08123149765454274,-0.05696222932264061,0.11879488119769988,-0.026681901365923022,0.08774986098003867,-0.07302182038314642,0.14990377456466786,-0.03210227035221466,0.03787226776744301,-0.0257449039901807,0.104962267360732,-0.010591466667443816
6264,0.7263999441418796,0.6153468304436918,0.7316727439283455,0.2147832022659644,0.6695580724958606,0.6542010320127107,0.6340852523386769,0.23126607154017242,0.7400128673170148,0.6113680502466349,0.7241434412134731,0.21051790930794803,0.7518378319069563,0.5851836669879107,0.7659529851349984,0.2015786460698232,0.011824964589941533,-0.026184383258724186,0.04180954392152536,-0.008939263238124828,0.013612923175135183,-0.003978780197056886,-0.007529302714872399,-0.0042652929580163645,0.025437887765076717,-0.030163163455781072,0.03428024120665296,-0.013204556196141193,0.07045479482115413,-0.04283298176607586,0.09005818887479622,-0.020748162232224393,0.08227975941109567,-0.06901736502480005,0.13186773279632158,-0.02968742547034922,0.05684187164601895,-0.038854201569018976,0.09758749158966862,-0.01648286927420803
6265,0.7036161831276261,0.6268040856231507,0.6984380629062588,0.21945760087769145,0.6413807483096678,0.686708154485611,0.6285926289492827,0.242768126125346,0.7170024600955714,0.6286563176558706,0.7227128590831297,0.21894719685408853,0.7341523161091674,0.6013690938095272,0.7376313173918387,0.20830525853127835,0.017149856013595977,-0.02728722384634341,0.014918458308709082,-0.010641938322810185,0.013386276967945365,0.0018522320327198916,0.024274796176870894,-0.0005104040236029173,0.030536132981541342,-0.02543499181362352,0.039193254485579976,-0.011152342346413102,0.0756217117859036,-0.058051836829740355,0.09412023013384696,-0.02382092927125748,0.09277156779949958,-0.08533906067608377,0.10903868844255604,-0.034462867594067664,0.062235434817958235,-0.05990406886246025,0.06984543395697607,-0.023310525247654562
6266,0.6908989384065588,0.6418602830078329,0.6824521716193143,0.22684459633527995,0.6351587134748791,0.6683307578447835,0.5707037851514005,0.2369196170784344,0.7002653983603111,0.6586149526997428,0.6535766410655598,0.22956521804388977,0.7162182047508934,0.6174377883303136,0.7108483352310188,0.21523602954481785,0.015952806390582275,-0.0411771643694292,0.057271694165458964,-0.014329188499071915,0.009366459953752293,0.016754669691909863,-0.02887553055375447,0.002720621708609816,0.025319266344334568,-0.024422494677519335,0.028396163611704495,-0.0116085667904621,0.06510668488543203,-0.009715805145040668,0.08287285591415927,-0.007354399034544629,0.0810594912760143,-0.050892969514469866,0.14014455007961824,-0.021683587533616544,0.05574022493167974,-0.02647047483695053,0.11174838646791374,-0.010075020743154445
6267,0.6868115499574066,0.6351102086354865,0.695966793758567,0.22377737308334267,0.6682489425505826,0.6567684131349201,0.6453893213941755,0.23250816751613732,0.7523401761841217,0.5990212671689257,0.743615768281062,0.20536007451856841,0.7406085196692979,0.5967787258305933,0.7512010732653701,0.20612117926731902,-0.011731656514823885,-0.002242541338332349,0.007585304984308094,0.0007611047487506017,0.06552862622671518,-0.03608894146656083,0.04764897452249506,-0.018417298564774254,0.053796969711891296,-0.03833148280489318,0.05523427950680315,-0.017656193816023652,0.0840912336335391,-0.057747145965994395,0.09822644688688653,-0.0271480929975689,0.07235957711871521,-0.059989687304326744,0.10581175187119463,-0.0263869882488183,0.018562607406823917,-0.021658204499433564,0.050577472364391474,-0.008730794432794647
6268,0.6863891566265061,0.6344180679290403,0.7121807824817752,0.22259508611060513,0.6606,0.6759584337328616,0.6653549066761577,0.23902588802024144,0.7218722891566266,0.6259568765813917,0.7209797203167974,0.21633252408170056,0.7275277108433734,0.6081007500244283,0.752226038719123,0.2109281794802019,0.00565542168674682,-0.017856126556963337,0.031246318402325612,-0.005404344601498662,0.035483132530120476,-0.008461191347648667,0.00879893783502217,-0.0062625620289045725,0.041138554216867296,-0.026317317904612003,0.04004525623734778,-0.011666906630403234,0.061272289156626636,-0.05000155715146992,0.05562481364063965,-0.022693363938540878,0.06692771084337346,-0.06785768370843326,0.08687113204296526,-0.02809770854003954,0.02578915662650616,-0.041540365803821255,0.04682587580561748,-0.016430801909636306
6269,0.6978348095995155,0.6378773208857141,0.6813820009611152,0.22389692301244002,0.6426514750044161,0.6657707911214519,0.6047683383225315,0.23622212392082698,0.6967143614202437,0.6510189793652058,0.6735017952258725,0.22794641967057208,0.7235571706159942,0.6136155040171626,0.7068149441871412,0.21287132132369221,0.02684280919575055,-0.037403475348043225,0.03331314896126869,-0.015075098346879867,-0.0011204481792718157,0.013141658479491669,-0.007880205735242729,0.004049496658132062,0.025722361016478734,-0.024261816868551556,0.02543294322602596,-0.011025601688747805,0.05406288641582757,-0.01475181175624607,0.06873345690334098,-0.008275704250254895,0.08090569561157812,-0.052155287104289294,0.10204660586460967,-0.023350802597134762,0.05518333459509939,-0.02789347023573774,0.07661366263858371,-0.012325200908386957
6270,0.6804318359151348,0.6452834252777084,0.6786063550856434,0.22638365254709822,0.6508483061838071,0.6810302287159563,0.6334331710187864,0.2402326932247548,0.710625198062384,0.6349975462511439,0.6884354810758051,0.2207078480315796,0.7118874712726324,0.6228618015149051,0.7190365187594052,0.21657265962606767,0.0012622732102484102,-0.012135744736238796,0.03060103768360012,-0.0041351884055119414,0.030193362147249214,-0.010285879026564526,0.009829125990161725,-0.0056758045155186065,0.031455635357497624,-0.022421623762803322,0.04043016367376184,-0.009810992921030548,0.05977689187857693,-0.0460326824648124,0.05500231005701872,-0.019524845193175183,0.06103916508882534,-0.0581684272010512,0.08560334774061884,-0.023660033598687125,0.029583529731327718,-0.035746803438247876,0.045173184066857,-0.013849040677656577
6271,0.6906192931571596,0.6304525249224486,0.7289879762647735,0.22157097175314489,0.6263401009775487,0.6894770389462767,0.6207860481556182,0.24756512086262555,0.7040283596519498,0.6375985841270545,0.7088458433089,0.2219445502765711,0.718111504995166,0.6141865508085403,0.7556149816442275,0.21420744740561168,0.014083145343216197,-0.023412033318514158,0.046769138335327476,-0.007737102870959411,0.013409066494790123,0.00714605920460587,-0.020142132955873526,0.00037357852342620457,0.02749221183800632,-0.016265974113908288,0.02662700537945395,-0.007363524347533207,0.0776882586744011,-0.05187845481922215,0.08805979515328177,-0.025620570586054464,0.0917714040176173,-0.07529048813773631,0.13482893348860925,-0.033357673457013876,0.06427919217961098,-0.05902451402382802,0.1082019281091553,-0.02599414910948067
6272,0.7070866242038216,0.622014234934412,0.7202354062415077,0.21799591861008752,0.6593019108280255,0.6788077995579453,0.6396781453303417,0.23917032425510473,0.7198980891719745,0.6279904711330657,0.7386076258284768,0.21835117430370318,0.7399363057324841,0.5931454132048399,0.7646793449859888,0.205166123275586,0.020038216560509636,-0.03484505792822579,0.02607171915751194,-0.013185051028117178,0.012811464968152886,0.005976236198653728,0.018372219586969107,0.00035525569361566367,0.03284968152866252,-0.02886882172957206,0.04444393874448105,-0.012829795334501515,0.060596178343949036,-0.050817328424879626,0.0989294804981351,-0.02081914995140155,0.08063439490445867,-0.08566238635310541,0.12500119965564704,-0.03400420097951873,0.04778471337579615,-0.056793564623533355,0.080557260911166,-0.021174405645017214
6273,0.6851620509537232,0.6381857086812229,0.6977812753903767,0.22397997073060003,0.6509261355798985,0.6731187369195006,0.6013984970971318,0.23900075225892692,0.7238744401154514,0.6235809114648869,0.7157744137499049,0.2154272140275091,0.7325749353904292,0.6014799933677832,0.7479680145716193,0.20791045353935986,0.008700495274977738,-0.022100918097103683,0.03219360082171441,-0.0075167604881492545,0.038712389161728256,-0.014604797216336007,0.017993138359528205,-0.008552756703090914,0.04741288443670599,-0.03670571531343969,0.05018673918124261,-0.016069517191240168,0.0729483045355529,-0.049537825454613715,0.11437591665277314,-0.023573538231417807,0.08164879981053064,-0.0716387435517174,0.14656951747448754,-0.03109029871956706,0.034235915373824644,-0.03493302823827771,0.09638277829324493,-0.015020781528326893
6274,0.6872731250302075,0.6404268354035723,0.7138859248325462,0.22519287922754122,0.6603215869228442,0.6674339046732174,0.6493533138251196,0.23612303073935317,0.7295637641085388,0.6164703611615832,0.7387136986746526,0.21384138115408124,0.7272819774466883,0.6075940164552257,0.7522056558003231,0.21077833568873292,-0.0022817866618505267,-0.008876344706357453,0.013491957125670417,-0.0030630454653483297,0.042290639078331305,-0.0239564742419891,0.024827773842106438,-0.011351498073459976,0.04000885241648078,-0.032832818948346554,0.038319730967776855,-0.014414543538808305,0.0692421771856947,-0.050963543511634235,0.08936038484953301,-0.02228164958527193,0.06696039052384417,-0.05983988821799169,0.10285234197520343,-0.02534469505062026,0.026951538107363393,-0.027007069269645134,0.06453261100742658,-0.010930151511811953
6275,0.6589106639575277,0.6572985557044405,0.6801419158625557,0.23196038427635576,0.6460167646180623,0.6894041360612533,0.6490704007133814,0.24354175654699056,0.6895729707553788,0.6554441370765255,0.7001991612270302,0.2297407933111692,0.6974236476759907,0.6342557009187895,0.7275431734448734,0.2214221180815781,0.007850676920611921,-0.021188436157736024,0.027344012217843217,-0.008318675229591094,0.03066230679785109,-0.001854418627915022,0.020057245364474507,-0.002219590965186563,0.03851298371846301,-0.023042854785651046,0.047401257582317724,-0.010538266194777657,0.04355620613731648,-0.03395999898472779,0.051128760513648785,-0.013800963235821362,0.0514068830579284,-0.055148435142463814,0.078472772731492,-0.022119638465412456,0.012893899339465387,-0.03210558035681277,0.031071515149174278,-0.011581372270634799
6276,0.7128544065334987,0.6269495433192154,0.7165515514373217,0.21863103247420815,0.6368740659664485,0.6750813303413598,0.6092171772014717,0.24067384135820846,0.7285777431644531,0.619998359159513,0.7206697450071733,0.21347138893611825,0.7394783093729609,0.5991363951100988,0.747601550235505,0.20671974991189565,0.010900566208507767,-0.020861964049414206,0.026931805228331718,-0.0067516390242226,0.015723336630954377,-0.006951184159702417,0.004118193569851547,-0.0051596435380898975,0.026623902839462144,-0.027813148209116623,0.031049998798183265,-0.011911282562312497,0.09170367719800465,-0.055082971181846796,0.11145256780570156,-0.027202452422090212,0.10260424340651242,-0.075944935231261,0.13838437303403328,-0.03395409144631281,0.07598034056705028,-0.04813178702214438,0.10733437423585002,-0.022042808884000314
6277,0.7048531134585599,0.6241266236393157,0.740409024868723,0.21803101575017053,0.6740920733886661,0.6743378215135502,0.6737748189869616,0.23824414780854147,0.7447058297923037,0.6019675241756756,0.7643394516668127,0.20579116777794884,0.7463241134188475,0.5905113982545981,0.7849290042622561,0.20330452170389554,0.001618283626543815,-0.011456125921077476,0.020589552595443372,-0.0024866460740533003,0.039852716333743765,-0.02215909946364014,0.023930426798089766,-0.01223984797222169,0.04147099996028758,-0.03361522538471762,0.04451997939353314,-0.01472649404627499,0.07061375640363765,-0.07237029733787459,0.09056463267985115,-0.03245298003059263,0.07223204003018147,-0.08382642325895207,0.11115418527529453,-0.03493962610464593,0.030761040069893886,-0.05021119787423445,0.06663420588176139,-0.020213132058370942
6278,0.6868524684155468,0.635616377970133,0.6809384492089284,0.22395386806166434,0.6393236501166815,0.6661563812237594,0.5762640442857152,0.23581609743212376,0.7231532147742817,0.6342224080332626,0.6581990437925507,0.21884606344135732,0.7293468858131489,0.6056666360718505,0.7125043352297619,0.2098898513683933,0.006193671038867143,-0.028555771961412124,0.05430529143721119,-0.008956212072964015,0.036300746358734926,-0.001393969936870465,-0.022739405416377756,-0.0051078046203070215,0.04249441739760207,-0.02994974189828259,0.031565886020833434,-0.014064016693271036,0.08382956465760028,-0.031933973190496845,0.08193499950683547,-0.016970033990766437,0.09002323569646742,-0.06048974515190897,0.13624029094404666,-0.02592624606373045,0.04752881829886535,-0.03054000325362638,0.10467440492321323,-0.011862229370459415
6279,0.6826915539878503,0.6461884261196702,0.6869521479506544,0.2276064105169766,0.6966404565941603,0.6442507370563667,0.6726255955599296,0.2263538399942065,0.7505364491475602,0.5981485114709116,0.7291669572418988,0.20424287545351702,0.7486601019008426,0.5947487543040759,0.744750741464521,0.2040672114581351,-0.0018763472467175912,-0.003399757166835715,0.015583784222622188,-0.00017566399538190836,0.06784489515970993,-0.048039914648758564,0.04221480929124444,-0.02336353506345959,0.06596854791299234,-0.05143967181559428,0.057798593513866625,-0.023539199058841498,0.05389599255339994,-0.04610222558545507,0.056541361681969216,-0.022110964540689476,0.05201964530668235,-0.049501982752290785,0.0721251459045914,-0.022286628536071384,-0.013948902606309987,0.0019376890633034938,0.014326552390724778,0.0012525705227701134
6280,0.694601784691735,0.6399796368305725,0.6983420621122698,0.22498938780590053,0.6371635808360375,0.6670729575022057,0.5924637900653945,0.2374189175131716,0.7031518419545716,0.6487491663692708,0.6667850836985679,0.22575383830550452,0.7224875930521093,0.6132702329991337,0.7305099880992025,0.21320515708796742,0.019335751097537712,-0.03547893337013708,0.06372490440063461,-0.012548681217537105,0.008550057262836641,0.008769529538698362,-0.031556978413701864,0.0007644504996039969,0.027885808360374353,-0.026709403831438716,0.032167925986932744,-0.011784230717933109,0.06598826111853406,-0.01832379113293492,0.07432129363317341,-0.011665079207667073,0.08532401221607178,-0.053802724503072,0.13804619803380802,-0.024213760425204178,0.05743820385569742,-0.02709332067163328,0.10587827204687528,-0.01242952970727107
6281,0.7156475381855423,0.6262522049872109,0.7216554319594282,0.21999606862468365,0.6600984386840303,0.6686626644004903,0.6252903905748275,0.23561490343694771,0.7344310239221012,0.6113540182193579,0.7330369603412928,0.21117839794087057,0.755581056969028,0.5846267359653574,0.7612765171583895,0.20045255232593032,0.021150033046926753,-0.02672728225400045,0.028239556817096667,-0.01072584561494025,0.01878348573655897,-0.014898186767853039,0.01138152838186468,-0.00881767068381309,0.03993351878348572,-0.04162546902185349,0.03962108519896135,-0.01954351629875334,0.07433258523807096,-0.057308646181132405,0.10774656976646535,-0.02443650549607715,0.09548261828499771,-0.08403592843513286,0.13598612658356202,-0.0351623511110174,0.05554909950151199,-0.04241045941327937,0.09636504138460067,-0.01561883481226406
6282,0.7093665596361308,0.6419131805226459,0.6849160932379885,0.2253602582600835,0.6234329220377088,0.6865303002943223,0.5711385905626816,0.24251516020379343,0.7313733041211093,0.6151896292575345,0.6909350489322783,0.21215271755769016,0.7303585089275957,0.6065293793864484,0.717613209663946,0.20913820424167118,-0.0010147951935136623,-0.008660249871086156,0.026678160731667733,-0.003014513316018985,0.022006744484978524,-0.02672355126511139,0.006018955694289785,-0.013207540702393328,0.020991949291464862,-0.035383801136197546,0.03269711642595752,-0.016222054018412313,0.10794038208340051,-0.07134067103678776,0.11979645836959674,-0.03036244264610327,0.10692558688988685,-0.08000092090787392,0.14647461910126447,-0.03337695596212226,0.08593363759842199,-0.04461711977167637,0.11377750267530695,-0.017154901943709944
